"eventId"	"subjectOrganismId"	"interactionType"	"interactionTypeId"	"objectOrganismId"
"evt_642"	"sub_642"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_642"
"evt_643"	"sub_643"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_643"
"evt_644"	"sub_644"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_644"
"evt_645"	"sub_645"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_645"
"evt_646"	"sub_646"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_646"
"evt_647"	"sub_647"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_647"
"evt_648"	"sub_648"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_648"
"evt_649"	"sub_649"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_649"
"evt_650"	"sub_650"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_650"
"evt_651"	"sub_651"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_651"
"evt_652"	"sub_652"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_652"
"evt_653"	"sub_653"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_653"
"evt_654"	"sub_654"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_654"
"evt_655"	"sub_655"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_655"
"evt_656"	"sub_656"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_656"
"evt_657"	"sub_657"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_657"
"evt_658"	"sub_658"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_658"
"evt_659"	"sub_659"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_659"
"evt_660"	"sub_660"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_660"
"evt_661"	"sub_661"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_661"
"evt_662"	"sub_662"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_662"
"evt_663"	"sub_663"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_663"
"evt_664"	"sub_664"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_664"
"evt_665"	"sub_665"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_665"
"evt_666"	"sub_666"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_666"
"evt_667"	"sub_667"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_667"
"evt_668"	"sub_668"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_668"
"evt_669"	"sub_669"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_669"
"evt_670"	"sub_670"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_670"
"evt_671"	"sub_671"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_671"
"evt_672"	"sub_672"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_672"
"evt_673"	"sub_673"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_673"
"evt_674"	"sub_674"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_674"
"evt_675"	"sub_675"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_675"
"evt_676"	"sub_676"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_676"
"evt_677"	"sub_677"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_677"
"evt_678"	"sub_678"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_678"
"evt_679"	"sub_679"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_679"
"evt_680"	"sub_680"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_680"
"evt_681"	"sub_681"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_681"
"evt_682"	"sub_682"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_682"
"evt_683"	"sub_683"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_683"
"evt_684"	"sub_684"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_684"
"evt_685"	"sub_685"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_685"
"evt_686"	"sub_686"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_686"
"evt_687"	"sub_687"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_687"
"evt_688"	"sub_688"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_688"
"evt_689"	"sub_689"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_689"
"evt_690"	"sub_690"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_690"
"evt_691"	"sub_691"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_691"
"evt_692"	"sub_692"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_692"
"evt_693"	"sub_693"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_693"
"evt_694"	"sub_694"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_694"
"evt_695"	"sub_695"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_695"
"evt_696"	"sub_696"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_696"
"evt_697"	"sub_697"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_697"
"evt_698"	"sub_698"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_698"
"evt_699"	"sub_699"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_699"
"evt_700"	"sub_700"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_700"
"evt_701"	"sub_701"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_701"
"evt_702"	"sub_702"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_702"
"evt_703"	"sub_703"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_703"
"evt_704"	"sub_704"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_704"
"evt_705"	"sub_705"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_705"
"evt_706"	"sub_706"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_706"
"evt_707"	"sub_707"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_707"
"evt_708"	"sub_708"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_708"
"evt_709"	"sub_709"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_709"
"evt_710"	"sub_710"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_710"
"evt_711"	"sub_711"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_711"
"evt_712"	"sub_712"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_712"
"evt_713"	"sub_713"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_713"
"evt_714"	"sub_714"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_714"
"evt_715"	"sub_715"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_715"
"evt_716"	"sub_716"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_716"
"evt_717"	"sub_717"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_717"
"evt_718"	"sub_718"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_718"
"evt_719"	"sub_719"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_719"
"evt_720"	"sub_720"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_720"
"evt_721"	"sub_721"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_721"
"evt_722"	"sub_722"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_722"
"evt_723"	"sub_723"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_723"
"evt_724"	"sub_724"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_724"
"evt_725"	"sub_725"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_725"
"evt_726"	"sub_726"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_726"
"evt_727"	"sub_727"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_727"
"evt_728"	"sub_728"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_728"
"evt_729"	"sub_729"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_729"
"evt_730"	"sub_730"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_730"
"evt_731"	"sub_731"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_731"
"evt_732"	"sub_732"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_732"
"evt_733"	"sub_733"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_733"
"evt_734"	"sub_734"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_734"
"evt_735"	"sub_735"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_735"
"evt_736"	"sub_736"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_736"
"evt_737"	"sub_737"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_737"
"evt_738"	"sub_738"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_738"
"evt_739"	"sub_739"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_739"
"evt_740"	"sub_740"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_740"
"evt_741"	"sub_741"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_741"
"evt_742"	"sub_742"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_742"
"evt_743"	"sub_743"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_743"
"evt_744"	"sub_744"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_744"
"evt_745"	"sub_745"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_745"
"evt_746"	"sub_746"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_746"
"evt_747"	"sub_747"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_747"
"evt_748"	"sub_748"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_748"
"evt_749"	"sub_749"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_749"
"evt_750"	"sub_750"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_750"
"evt_751"	"sub_751"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_751"
"evt_752"	"sub_752"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_752"
"evt_753"	"sub_753"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_753"
"evt_754"	"sub_754"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_754"
"evt_755"	"sub_755"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_755"
"evt_756"	"sub_756"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_756"
"evt_757"	"sub_757"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_757"
"evt_758"	"sub_758"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_758"
"evt_759"	"sub_759"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_759"
"evt_760"	"sub_760"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_760"
"evt_761"	"sub_761"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_761"
"evt_762"	"sub_762"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_762"
"evt_763"	"sub_763"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_763"
"evt_764"	"sub_764"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_764"
"evt_765"	"sub_765"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_765"
"evt_766"	"sub_766"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_766"
"evt_767"	"sub_767"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_767"
"evt_768"	"sub_768"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_768"
"evt_769"	"sub_769"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_769"
"evt_770"	"sub_770"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_770"
"evt_771"	"sub_771"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_771"
"evt_772"	"sub_772"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_772"
"evt_773"	"sub_773"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_773"
"evt_774"	"sub_774"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_774"
"evt_775"	"sub_775"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_775"
"evt_776"	"sub_776"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_776"
"evt_777"	"sub_777"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_777"
"evt_778"	"sub_778"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_778"
"evt_779"	"sub_779"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_779"
"evt_780"	"sub_780"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_780"
"evt_781"	"sub_781"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_781"
"evt_782"	"sub_782"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_782"
"evt_783"	"sub_783"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_783"
"evt_784"	"sub_784"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_784"
"evt_785"	"sub_785"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_785"
"evt_786"	"sub_786"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_786"
"evt_787"	"sub_787"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_787"
"evt_788"	"sub_788"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_788"
"evt_789"	"sub_789"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_789"
"evt_790"	"sub_790"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_790"
"evt_791"	"sub_791"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_791"
"evt_792"	"sub_792"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_792"
"evt_793"	"sub_793"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_793"
"evt_794"	"sub_794"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_794"
"evt_795"	"sub_795"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_795"
"evt_796"	"sub_796"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_796"
"evt_797"	"sub_797"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_797"
"evt_798"	"sub_798"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_798"
"evt_799"	"sub_799"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_799"
"evt_800"	"sub_800"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_800"
"evt_801"	"sub_801"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_801"
"evt_802"	"sub_802"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_802"
"evt_803"	"sub_803"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_803"
"evt_804"	"sub_804"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_804"
"evt_805"	"sub_805"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_805"
"evt_806"	"sub_806"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_806"
"evt_807"	"sub_807"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_807"
"evt_808"	"sub_808"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_808"
"evt_809"	"sub_809"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_809"
"evt_810"	"sub_810"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_810"
"evt_811"	"sub_811"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_811"
"evt_812"	"sub_812"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_812"
"evt_813"	"sub_813"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_813"
"evt_814"	"sub_814"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_814"
"evt_815"	"sub_815"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_815"
"evt_816"	"sub_816"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_816"
"evt_817"	"sub_817"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_817"
"evt_818"	"sub_818"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_818"
"evt_819"	"sub_819"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_819"
"evt_820"	"sub_820"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_820"
"evt_821"	"sub_821"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_821"
"evt_822"	"sub_822"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_822"
"evt_823"	"sub_823"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_823"
"evt_824"	"sub_824"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_824"
"evt_825"	"sub_825"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_825"
"evt_826"	"sub_826"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_826"
"evt_827"	"sub_827"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_827"
"evt_828"	"sub_828"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_828"
"evt_829"	"sub_829"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_829"
"evt_830"	"sub_830"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_830"
"evt_831"	"sub_831"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_831"
"evt_832"	"sub_832"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_832"
"evt_833"	"sub_833"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_833"
"evt_834"	"sub_834"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_834"
"evt_835"	"sub_835"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_835"
"evt_836"	"sub_836"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_836"
"evt_837"	"sub_837"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_837"
"evt_838"	"sub_838"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_838"
"evt_839"	"sub_839"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_839"
"evt_840"	"sub_840"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_840"
"evt_841"	"sub_841"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_841"
"evt_842"	"sub_842"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_842"
"evt_843"	"sub_843"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_843"
"evt_844"	"sub_844"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_844"
"evt_845"	"sub_845"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_845"
"evt_846"	"sub_846"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_846"
"evt_847"	"sub_847"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_847"
"evt_848"	"sub_848"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_848"
"evt_849"	"sub_849"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_849"
"evt_850"	"sub_850"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_850"
"evt_851"	"sub_851"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_851"
"evt_852"	"sub_852"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_852"
"evt_853"	"sub_853"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_853"
"evt_854"	"sub_854"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_854"
"evt_855"	"sub_855"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_855"
"evt_856"	"sub_856"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_856"
"evt_857"	"sub_857"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_857"
"evt_858"	"sub_858"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_858"
"evt_859"	"sub_859"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_859"
"evt_860"	"sub_860"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_860"
"evt_861"	"sub_861"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_861"
"evt_862"	"sub_862"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_862"
"evt_863"	"sub_863"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_863"
"evt_864"	"sub_864"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_864"
"evt_865"	"sub_865"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_865"
"evt_866"	"sub_866"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_866"
"evt_867"	"sub_867"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_867"
"evt_868"	"sub_868"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_868"
"evt_869"	"sub_869"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_869"
"evt_870"	"sub_870"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_870"
"evt_871"	"sub_871"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_871"
"evt_872"	"sub_872"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_872"
"evt_873"	"sub_873"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_873"
"evt_874"	"sub_874"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_874"
"evt_875"	"sub_875"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_875"
"evt_876"	"sub_876"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_876"
"evt_877"	"sub_877"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_877"
"evt_878"	"sub_878"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_878"
"evt_879"	"sub_879"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_879"
"evt_880"	"sub_880"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_880"
"evt_881"	"sub_881"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_881"
"evt_882"	"sub_882"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_882"
"evt_883"	"sub_883"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_883"
"evt_884"	"sub_884"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_884"
"evt_885"	"sub_885"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_885"
"evt_886"	"sub_886"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_886"
"evt_887"	"sub_887"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_887"
"evt_888"	"sub_888"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_888"
"evt_889"	"sub_889"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_889"
"evt_890"	"sub_890"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_890"
"evt_891"	"sub_891"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_891"
"evt_892"	"sub_892"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_892"
"evt_893"	"sub_893"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_893"
"evt_894"	"sub_894"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_894"
"evt_895"	"sub_895"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_895"
"evt_896"	"sub_896"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_896"
"evt_897"	"sub_897"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_897"
"evt_898"	"sub_898"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_898"
"evt_899"	"sub_899"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_899"
"evt_900"	"sub_900"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_900"
"evt_901"	"sub_901"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_901"
"evt_902"	"sub_902"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_902"
"evt_903"	"sub_903"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_903"
"evt_904"	"sub_904"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_904"
"evt_905"	"sub_905"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_905"
"evt_906"	"sub_906"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_906"
"evt_907"	"sub_907"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_907"
"evt_908"	"sub_908"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_908"
"evt_909"	"sub_909"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_909"
"evt_910"	"sub_910"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_910"
"evt_911"	"sub_911"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_911"
"evt_912"	"sub_912"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_912"
"evt_913"	"sub_913"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_913"
"evt_914"	"sub_914"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_914"
"evt_915"	"sub_915"		"http://purl.obolibrary.org/obo/RO_0002623"	"obj_915"
"evt_916"	"sub_916"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_916"
"evt_917"	"sub_917"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_917"
"evt_918"	"sub_918"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_918"
"evt_919"	"sub_919"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_919"
"evt_920"	"sub_920"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_920"
"evt_921"	"sub_921"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_921"
"evt_922"	"sub_922"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_922"
"evt_923"	"sub_923"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_923"
"evt_924"	"sub_924"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_924"
"evt_925"	"sub_925"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_925"
"evt_926"	"sub_926"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_926"
"evt_927"	"sub_927"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_927"
"evt_928"	"sub_928"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_928"
"evt_929"	"sub_929"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_929"
"evt_930"	"sub_930"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_930"
"evt_931"	"sub_931"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_931"
"evt_932"	"sub_932"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_932"
"evt_933"	"sub_933"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_933"
"evt_934"	"sub_934"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_934"
"evt_935"	"sub_935"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_935"
"evt_936"	"sub_936"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_936"
"evt_937"	"sub_937"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_937"
"evt_938"	"sub_938"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_938"
"evt_939"	"sub_939"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_939"
"evt_940"	"sub_940"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_940"
"evt_941"	"sub_941"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_941"
"evt_942"	"sub_942"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_942"
"evt_943"	"sub_943"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_943"
"evt_944"	"sub_944"		"http://purl.obolibrary.org/obo/RO_0002456"	"obj_944"
