"assertionTargetId"	"assertionTargetType"	"assertionType"	"assertionValue"	"assertionValueNumeric"	"assertionUnit"	"assertionMadeDate"	"assertionEffectiveDate"	"assertionByAgentName"	"assertionByAgentId"	"assertionProtocol"	"assertionProtocolId"	"assertionCitation"	"assertionRemarks"
"sub_112"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_112"	"ORGANISM"	"habit"	""	""									
"sub_112"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_113"	"ORGANISM"	"organismQuantity"	""	"5"									
"sub_113"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_113"	"ORGANISM"	"habit"	""	""									
"sub_113"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_114"	"ORGANISM"	"organismQuantity"		""									
"sub_114"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_114"	"ORGANISM"	"habit"	""	""									
"sub_114"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_115"	"ORGANISM"	"organismQuantity"		""									
"sub_115"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_115"	"ORGANISM"	"habit"	""	""									
"sub_115"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_116"	"ORGANISM"	"organismQuantity"		""									
"sub_116"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_116"	"ORGANISM"	"habit"	""	""									
"sub_116"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_117"	"ORGANISM"	"organismQuantity"		""									
"sub_117"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_117"	"ORGANISM"	"habit"	""	""									
"sub_117"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_118"	"ORGANISM"	"organismQuantity"		""									
"sub_118"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_118"	"ORGANISM"	"habit"	""	""									
"sub_118"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_119"	"ORGANISM"	"organismQuantity"		""									
"sub_119"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_119"	"ORGANISM"	"habit"	""	""									
"sub_119"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_120"	"ORGANISM"	"organismQuantity"		""									
"sub_120"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_120"	"ORGANISM"	"habit"	""	""									
"sub_120"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_121"	"ORGANISM"	"organismQuantity"		""									
"sub_121"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_121"	"ORGANISM"	"habit"	""	""									
"sub_121"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_122"	"ORGANISM"	"organismQuantity"		""									
"sub_122"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_122"	"ORGANISM"	"habit"	""	""									
"sub_122"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_123"	"ORGANISM"	"organismQuantity"		""									
"sub_123"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_123"	"ORGANISM"	"habit"	""	""									
"sub_123"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_124"	"ORGANISM"	"organismQuantity"		""									
"sub_124"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_124"	"ORGANISM"	"habit"	""	""									
"sub_124"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_125"	"ORGANISM"	"organismQuantity"	""	"2"									
"sub_125"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_125"	"ORGANISM"	"habit"	""	""									
"sub_125"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_126"	"ORGANISM"	"organismQuantity"		""									
"sub_126"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_126"	"ORGANISM"	"habit"	""	""									
"sub_126"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_127"	"ORGANISM"	"organismQuantity"		""									
"sub_127"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_127"	"ORGANISM"	"habit"	""	""									
"sub_127"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_128"	"ORGANISM"	"organismQuantity"		""									
"sub_128"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_128"	"ORGANISM"	"habit"	""	""									
"sub_128"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_129"	"ORGANISM"	"organismQuantity"	""	"10"									
"sub_129"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_129"	"ORGANISM"	"habit"	""	""									
"sub_129"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_130"	"ORGANISM"	"organismQuantity"		""									
"sub_130"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_130"	"ORGANISM"	"habit"	""	""									
"sub_130"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_131"	"ORGANISM"	"organismQuantity"		""									
"sub_131"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_131"	"ORGANISM"	"habit"	""	""									
"sub_131"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_132"	"ORGANISM"	"organismQuantity"		""									
"sub_132"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_132"	"ORGANISM"	"habit"	""	""									
"sub_132"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_133"	"ORGANISM"	"organismQuantity"		""									
"sub_133"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_133"	"ORGANISM"	"habit"	""	""									
"sub_133"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_134"	"ORGANISM"	"organismQuantity"		""									
"sub_134"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_134"	"ORGANISM"	"habit"	""	""									
"sub_134"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_135"	"ORGANISM"	"organismQuantity"		""									
"sub_135"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_135"	"ORGANISM"	"habit"	""	""									
"sub_135"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_136"	"ORGANISM"	"organismQuantity"		""									
"sub_136"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_136"	"ORGANISM"	"habit"	""	""									
"sub_136"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_137"	"ORGANISM"	"organismQuantity"		""									
"sub_137"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_137"	"ORGANISM"	"habit"	""	""									
"sub_137"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_138"	"ORGANISM"	"organismQuantity"		""									
"sub_138"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_138"	"ORGANISM"	"habit"	""	""									
"sub_138"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_139"	"ORGANISM"	"organismQuantity"		""									
"sub_139"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_139"	"ORGANISM"	"habit"	""	""									
"sub_139"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_140"	"ORGANISM"	"organismQuantity"		""									
"sub_140"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_140"	"ORGANISM"	"habit"	""	""									
"sub_140"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_141"	"ORGANISM"	"organismQuantity"		""									
"sub_141"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_141"	"ORGANISM"	"habit"	""	""									
"sub_141"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_142"	"ORGANISM"	"organismQuantity"		""									
"sub_142"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_142"	"ORGANISM"	"habit"	""	""									
"sub_142"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_143"	"ORGANISM"	"organismQuantity"		""									
"sub_143"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_143"	"ORGANISM"	"habit"	""	""									
"sub_143"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_144"	"ORGANISM"	"organismQuantity"		""									
"sub_144"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_144"	"ORGANISM"	"habit"	""	""									
"sub_144"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_145"	"ORGANISM"	"organismQuantity"		""									
"sub_145"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_145"	"ORGANISM"	"habit"	""	""									
"sub_145"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_146"	"ORGANISM"	"organismQuantity"		""									
"sub_146"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_146"	"ORGANISM"	"habit"	""	""									
"sub_146"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_147"	"ORGANISM"	"organismQuantity"		""									
"sub_147"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_147"	"ORGANISM"	"habit"	""	""									
"sub_147"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_148"	"ORGANISM"	"organismQuantity"		""									
"sub_148"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_148"	"ORGANISM"	"habit"	""	""									
"sub_148"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_149"	"ORGANISM"	"organismQuantity"		""									
"sub_149"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_149"	"ORGANISM"	"habit"	""	""									
"sub_149"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_150"	"ORGANISM"	"organismQuantity"		""									
"sub_150"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_150"	"ORGANISM"	"habit"	""	""									
"sub_150"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_151"	"ORGANISM"	"organismQuantity"		""									
"sub_151"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_151"	"ORGANISM"	"habit"	""	""									
"sub_151"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_152"	"ORGANISM"	"organismQuantity"		""									
"sub_152"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_152"	"ORGANISM"	"habit"	""	""									
"sub_152"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_153"	"ORGANISM"	"organismQuantity"	""	"1"									
"sub_153"	"ORGANISM"	"establishmentMeans"	"cultivated"	""									
"sub_153"	"ORGANISM"	"habit"	"herb"	""									
"sub_153"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_154"	"ORGANISM"	"organismQuantity"	""	"4"									
"sub_154"	"ORGANISM"	"establishmentMeans"	"cultivated"	""									
"sub_154"	"ORGANISM"	"habit"	""	""									
"sub_154"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_155"	"ORGANISM"	"organismQuantity"		""									
"sub_155"	"ORGANISM"	"establishmentMeans"	"cultivated"	""									
"sub_155"	"ORGANISM"	"habit"	""	""									
"sub_155"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_156"	"ORGANISM"	"organismQuantity"		""									
"sub_156"	"ORGANISM"	"establishmentMeans"	"cultivated"	""									
"sub_156"	"ORGANISM"	"habit"	""	""									
"sub_156"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_157"	"ORGANISM"	"organismQuantity"		""									
"sub_157"	"ORGANISM"	"establishmentMeans"	"cultivated"	""									
"sub_157"	"ORGANISM"	"habit"	""	""									
"sub_157"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_158"	"ORGANISM"	"organismQuantity"		""									
"sub_158"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_158"	"ORGANISM"	"habit"	""	""									
"sub_158"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_159"	"ORGANISM"	"organismQuantity"		""									
"sub_159"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_159"	"ORGANISM"	"habit"	""	""									
"sub_159"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_160"	"ORGANISM"	"organismQuantity"		""									
"sub_160"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_160"	"ORGANISM"	"habit"	""	""									
"sub_160"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_161"	"ORGANISM"	"organismQuantity"	""	"1"									
"sub_161"	"ORGANISM"	"establishmentMeans"	"cultivated"	""									
"sub_161"	"ORGANISM"	"habit"	""	""									
"sub_161"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_162"	"ORGANISM"	"organismQuantity"	""	"1"									
"sub_162"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_162"	"ORGANISM"	"habit"	""	""									
"sub_162"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_163"	"ORGANISM"	"organismQuantity"	""	"1"									
"sub_163"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_163"	"ORGANISM"	"habit"	""	""									
"sub_163"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_164"	"ORGANISM"	"organismQuantity"	""	"12"									
"sub_164"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_164"	"ORGANISM"	"habit"	""	""									
"sub_164"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_165"	"ORGANISM"	"organismQuantity"		""									
"sub_165"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_165"	"ORGANISM"	"habit"	""	""									
"sub_165"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_166"	"ORGANISM"	"organismQuantity"		""									
"sub_166"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_166"	"ORGANISM"	"habit"	""	""									
"sub_166"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_167"	"ORGANISM"	"organismQuantity"		""									
"sub_167"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_167"	"ORGANISM"	"habit"	""	""									
"sub_167"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_168"	"ORGANISM"	"organismQuantity"		""									
"sub_168"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_168"	"ORGANISM"	"habit"	""	""									
"sub_168"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_169"	"ORGANISM"	"organismQuantity"		""									
"sub_169"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_169"	"ORGANISM"	"habit"	""	""									
"sub_169"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_170"	"ORGANISM"	"organismQuantity"		""									
"sub_170"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_170"	"ORGANISM"	"habit"	""	""									
"sub_170"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_171"	"ORGANISM"	"organismQuantity"		""									
"sub_171"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_171"	"ORGANISM"	"habit"	""	""									
"sub_171"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_172"	"ORGANISM"	"organismQuantity"		""									
"sub_172"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_172"	"ORGANISM"	"habit"	""	""									
"sub_172"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_173"	"ORGANISM"	"organismQuantity"		""									
"sub_173"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_173"	"ORGANISM"	"habit"	""	""									
"sub_173"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_174"	"ORGANISM"	"organismQuantity"		""									
"sub_174"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_174"	"ORGANISM"	"habit"	""	""									
"sub_174"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_175"	"ORGANISM"	"organismQuantity"		""									
"sub_175"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_175"	"ORGANISM"	"habit"	""	""									
"sub_175"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_176"	"ORGANISM"	"organismQuantity"	""	"14"									
"sub_176"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_176"	"ORGANISM"	"habit"	"shrub"	""									
"sub_176"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_177"	"ORGANISM"	"organismQuantity"		""									
"sub_177"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_177"	"ORGANISM"	"habit"	"shrub"	""									
"sub_177"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_178"	"ORGANISM"	"organismQuantity"		""									
"sub_178"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_178"	"ORGANISM"	"habit"	"shrub"	""									
"sub_178"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_179"	"ORGANISM"	"organismQuantity"		""									
"sub_179"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_179"	"ORGANISM"	"habit"	""	""									
"sub_179"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_180"	"ORGANISM"	"organismQuantity"		""									
"sub_180"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_180"	"ORGANISM"	"habit"	""	""									
"sub_180"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_181"	"ORGANISM"	"organismQuantity"		""									
"sub_181"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_181"	"ORGANISM"	"habit"	""	""									
"sub_181"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_182"	"ORGANISM"	"organismQuantity"		""									
"sub_182"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_182"	"ORGANISM"	"habit"	"shrub"	""									
"sub_182"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_183"	"ORGANISM"	"organismQuantity"		""									
"sub_183"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_183"	"ORGANISM"	"habit"	"shrub"	""									
"sub_183"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_184"	"ORGANISM"	"organismQuantity"		""									
"sub_184"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_184"	"ORGANISM"	"habit"	"shrub"	""									
"sub_184"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_185"	"ORGANISM"	"organismQuantity"		""									
"sub_185"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_185"	"ORGANISM"	"habit"	"shrub"	""									
"sub_185"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_186"	"ORGANISM"	"organismQuantity"		""									
"sub_186"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_186"	"ORGANISM"	"habit"	""	""									
"sub_186"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_187"	"ORGANISM"	"organismQuantity"		""									
"sub_187"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_187"	"ORGANISM"	"habit"	"shrub"	""									
"sub_187"	"ORGANISM"	"selfIncompatability"	"self incompatible"	""									
"sub_188"	"ORGANISM"	"organismQuantity"		""									
"sub_188"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_188"	"ORGANISM"	"habit"	"shrub"	""									
"sub_188"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_189"	"ORGANISM"	"organismQuantity"		""									
"sub_189"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_189"	"ORGANISM"	"habit"	"shrub"	""									
"sub_189"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_190"	"ORGANISM"	"organismQuantity"		""									
"sub_190"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_190"	"ORGANISM"	"habit"	"shrub"	""									
"sub_190"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_191"	"ORGANISM"	"organismQuantity"		""									
"sub_191"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_191"	"ORGANISM"	"habit"	"shrub"	""									
"sub_191"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_192"	"ORGANISM"	"organismQuantity"		""									
"sub_192"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_192"	"ORGANISM"	"habit"	"shrub"	""									
"sub_192"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_193"	"ORGANISM"	"organismQuantity"		""									
"sub_193"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_193"	"ORGANISM"	"habit"	"shrub"	""									
"sub_193"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_194"	"ORGANISM"	"organismQuantity"		""									
"sub_194"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_194"	"ORGANISM"	"habit"	"shrub"	""									
"sub_194"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_195"	"ORGANISM"	"organismQuantity"		""									
"sub_195"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_195"	"ORGANISM"	"habit"	"shrub"	""									
"sub_195"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_196"	"ORGANISM"	"organismQuantity"		""									
"sub_196"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_196"	"ORGANISM"	"habit"	"tree"	""									
"sub_196"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_197"	"ORGANISM"	"organismQuantity"		""									
"sub_197"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_197"	"ORGANISM"	"habit"	"tree"	""									
"sub_197"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_198"	"ORGANISM"	"organismQuantity"		""									
"sub_198"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_198"	"ORGANISM"	"habit"	"shrub"	""									
"sub_198"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_199"	"ORGANISM"	"organismQuantity"		""									
"sub_199"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_199"	"ORGANISM"	"habit"	"shrub"	""									
"sub_199"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_200"	"ORGANISM"	"organismQuantity"		""									
"sub_200"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_200"	"ORGANISM"	"habit"	"shrub"	""									
"sub_200"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_201"	"ORGANISM"	"organismQuantity"		""									
"sub_201"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_201"	"ORGANISM"	"habit"	"shrub"	""									
"sub_201"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_202"	"ORGANISM"	"organismQuantity"		""									
"sub_202"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_202"	"ORGANISM"	"habit"	"tree"	""									
"sub_202"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_203"	"ORGANISM"	"organismQuantity"		""									
"sub_203"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_203"	"ORGANISM"	"habit"	"tree"	""									
"sub_203"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_204"	"ORGANISM"	"organismQuantity"		""									
"sub_204"	"ORGANISM"	"establishmentMeans"	"native"	""									
"sub_204"	"ORGANISM"	"habit"	"tree"	""									
"sub_204"	"ORGANISM"	"selfIncompatability"	"self compatible"	""									
"sub_205"	"ORGANISM"	"organismQuantity"		""									
