"eventId"	"subjectOrganismId"	"interactionType"	"interactionTypeId"	"objectOrganismId"
"evt_20960"	"9379"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20960"
"evt_20961"	"9380"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20961"
"evt_20962"	"9381"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20962"
"evt_20963"	"9382"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20963"
"evt_20964"	"9383"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20964"
"evt_20965"	"9384"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20965"
"evt_20966"	"9385"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20966"
"evt_20967"	"9386"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20967"
"evt_20968"	"9387"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20968"
"evt_20969"	"9388"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20969"
"evt_20970"	"9388"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20970"
"evt_20971"	"9389"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20971"
"evt_20972"	"9390"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20972"
"evt_20973"	"9391"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20973"
"evt_20974"	"9392"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20974"
"evt_20975"	"9393"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20975"
"evt_20976"	"9394"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20976"
"evt_20977"	"9395"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20977"
"evt_20978"	"9396"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20978"
"evt_20979"	"9396"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20979"
"evt_20980"	"9397"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20980"
"evt_20981"	"9398"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20981"
"evt_20982"	"9398"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20982"
"evt_20983"	"9399"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20983"
"evt_20984"	"9400"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20984"
"evt_20985"	"9401"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20985"
"evt_20986"	"9402"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20986"
"evt_20987"	"9403"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20987"
"evt_20988"	"9403"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20988"
"evt_20989"	"9404"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20989"
"evt_20990"	"9405"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20990"
"evt_20991"	"9406"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20991"
"evt_20992"	"9407"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20992"
"evt_20993"	"9408"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20993"
"evt_20994"	"9409"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20994"
"evt_20995"	"9410"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20995"
"evt_20996"	"9411"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20996"
"evt_20997"	"9412"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20997"
"evt_20998"	"9413"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20998"
"evt_20999"	"9414"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_20999"
"evt_21000"	"9415"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21000"
"evt_21001"	"9416"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21001"
"evt_21002"	"9417"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21002"
"evt_21003"	"9418"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21003"
"evt_21004"	"9419"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21004"
"evt_21005"	"9420"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21005"
"evt_21006"	"9421"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21006"
"evt_21007"	"9422"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21007"
"evt_21008"	"9423"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21008"
"evt_21009"	"9423"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21009"
"evt_21010"	"9424"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21010"
"evt_21011"	"9424"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21011"
"evt_21012"	"9425"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21012"
"evt_21013"	"9426"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21013"
"evt_21014"	"9426"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21014"
"evt_21015"	"9427"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21015"
"evt_21016"	"9428"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21016"
"evt_21017"	"9429"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21017"
"evt_21018"	"9430"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21018"
"evt_21019"	"9431"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21019"
"evt_21020"	"9432"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21020"
"evt_21021"	"9433"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21021"
"evt_21022"	"9434"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21022"
"evt_21023"	"9434"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21023"
"evt_21024"	"9434"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21024"
"evt_21025"	"9435"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21025"
"evt_21026"	"9436"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21026"
"evt_21027"	"9437"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21027"
"evt_21028"	"9438"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21028"
"evt_21029"	"9439"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21029"
"evt_21030"	"9440"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21030"
"evt_21031"	"9441"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21031"
"evt_21032"	"9442"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21032"
"evt_21033"	"9443"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21033"
"evt_21034"	"9444"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21034"
"evt_21035"	"9445"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21035"
"evt_21036"	"9446"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21036"
"evt_21037"	"9447"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21037"
"evt_21038"	"9448"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21038"
"evt_21039"	"9449"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21039"
"evt_21040"	"9450"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21040"
"evt_21041"	"9451"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21041"
"evt_21042"	"9452"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21042"
"evt_21043"	"9453"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21043"
"evt_21044"	"9454"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21044"
"evt_21045"	"9455"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21045"
"evt_21046"	"9456"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21046"
"evt_21047"	"9457"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21047"
"evt_21048"	"9458"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21048"
"evt_21049"	"9458"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21049"
"evt_21050"	"9459"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21050"
"evt_21051"	"9460"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21051"
"evt_21052"	"9461"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21052"
"evt_21053"	"9462"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21053"
"evt_21054"	"9463"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21054"
"evt_21055"	"9463"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21055"
"evt_21056"	"9463"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21056"
"evt_21057"	"9463"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21057"
"evt_21058"	"9464"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21058"
"evt_21059"	"9465"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21059"
"evt_21060"	"9465"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21060"
"evt_21061"	"9466"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21061"
"evt_21062"	"9467"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21062"
"evt_21063"	"9468"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21063"
"evt_21064"	"9469"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21064"
"evt_21065"	"9470"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21065"
"evt_21066"	"9470"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21066"
"evt_21067"	"9470"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21067"
"evt_21068"	"9471"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21068"
"evt_21069"	"9472"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21069"
"evt_21070"	"9472"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21070"
"evt_21071"	"9473"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21071"
"evt_21072"	"9474"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21072"
"evt_21073"	"9474"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21073"
"evt_21074"	"9475"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21074"
"evt_21075"	"9476"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21075"
"evt_21076"	"9477"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21076"
"evt_21077"	"9477"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21077"
"evt_21078"	"9478"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21078"
"evt_21079"	"9479"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21079"
"evt_21080"	"9479"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21080"
"evt_21081"	"9480"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21081"
"evt_21082"	"9481"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21082"
"evt_21083"	"9482"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21083"
"evt_21084"	"9483"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21084"
"evt_21085"	"9484"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21085"
"evt_21086"	"9485"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21086"
"evt_21087"	"9486"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21087"
"evt_21088"	"9487"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21088"
"evt_21089"	"9488"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21089"
"evt_21090"	"9489"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21090"
"evt_21091"	"9489"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21091"
"evt_21092"	"9489"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21092"
"evt_21093"	"9490"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21093"
"evt_21094"	"9491"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21094"
"evt_21095"	"9492"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21095"
"evt_21096"	"9493"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21096"
"evt_21097"	"9494"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21097"
"evt_21098"	"9495"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21098"
"evt_21099"	"9495"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21099"
"evt_21100"	"9496"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21100"
"evt_21101"	"9497"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21101"
"evt_21102"	"9498"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21102"
"evt_21103"	"9499"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21103"
"evt_21104"	"9500"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21104"
"evt_21105"	"9501"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21105"
"evt_21106"	"9502"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21106"
"evt_21107"	"9503"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21107"
"evt_21108"	"9504"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21108"
"evt_21109"	"9505"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21109"
"evt_21110"	"9506"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21110"
"evt_21111"	"9507"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21111"
"evt_21112"	"9508"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21112"
"evt_21113"	"9509"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21113"
"evt_21114"	"9510"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21114"
"evt_21115"	"9511"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21115"
"evt_21116"	"9512"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21116"
"evt_21117"	"9513"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21117"
"evt_21118"	"9514"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21118"
"evt_21119"	"9515"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21119"
"evt_21120"	"9516"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21120"
"evt_21121"	"9517"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21121"
"evt_21122"	"9518"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21122"
"evt_21123"	"9519"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21123"
"evt_21124"	"9520"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21124"
"evt_21125"	"9521"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21125"
"evt_21126"	"9522"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21126"
"evt_21127"	"9523"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21127"
"evt_21128"	"9524"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21128"
"evt_21129"	"9525"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21129"
"evt_21130"	"9526"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21130"
"evt_21131"	"9527"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21131"
"evt_21132"	"9528"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21132"
"evt_21133"	"9529"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21133"
"evt_21134"	"9530"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21134"
"evt_21135"	"9531"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21135"
"evt_21136"	"9532"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21136"
"evt_21137"	"9533"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21137"
"evt_21138"	"9534"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21138"
"evt_21139"	"9535"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21139"
"evt_21140"	"9536"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21140"
"evt_21141"	"9537"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21141"
"evt_21142"	"9537"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21142"
"evt_21143"	"9538"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21143"
"evt_21144"	"9539"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21144"
"evt_21145"	"9540"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21145"
"evt_21146"	"9541"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21146"
"evt_21147"	"9542"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21147"
"evt_21148"	"9543"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21148"
"evt_21149"	"9544"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21149"
"evt_21150"	"9545"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21150"
"evt_21151"	"9546"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21151"
"evt_21152"	"9547"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21152"
"evt_21153"	"9548"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21153"
"evt_21154"	"9548"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21154"
"evt_21155"	"9549"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21155"
"evt_21156"	"9549"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21156"
"evt_21157"	"9550"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21157"
"evt_21158"	"9551"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21158"
"evt_21159"	"9552"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21159"
"evt_21160"	"9553"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21160"
"evt_21161"	"9554"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21161"
"evt_21162"	"9555"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21162"
"evt_21163"	"9556"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21163"
"evt_21164"	"9557"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21164"
"evt_21165"	"9558"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21165"
"evt_21166"	"9559"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21166"
"evt_21167"	"9559"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21167"
"evt_21168"	"9560"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21168"
"evt_21169"	"9561"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21169"
"evt_21170"	"9561"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21170"
"evt_21171"	"9562"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21171"
"evt_21172"	"9563"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21172"
"evt_21173"	"9564"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21173"
"evt_21174"	"9564"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21174"
"evt_21175"	"9564"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21175"
"evt_21176"	"9565"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21176"
"evt_21177"	"9566"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21177"
"evt_21178"	"9567"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21178"
"evt_21179"	"9568"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21179"
"evt_21180"	"9569"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21180"
"evt_21181"	"9570"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21181"
"evt_21182"	"9571"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21182"
"evt_21183"	"9571"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21183"
"evt_21184"	"9572"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21184"
"evt_21185"	"9573"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21185"
"evt_21186"	"9574"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21186"
"evt_21187"	"9575"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21187"
"evt_21188"	"9575"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21188"
"evt_21189"	"9576"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21189"
"evt_21190"	"9577"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21190"
"evt_21191"	"9578"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21191"
"evt_21192"	"9579"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21192"
"evt_21193"	"9580"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21193"
"evt_21194"	"9581"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21194"
"evt_21195"	"9582"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21195"
"evt_21196"	"9583"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21196"
"evt_21197"	"9584"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21197"
"evt_21198"	"9585"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21198"
"evt_21199"	"9585"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21199"
"evt_21200"	"9585"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21200"
"evt_21201"	"9586"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21201"
"evt_21202"	"9586"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21202"
"evt_21203"	"9587"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21203"
"evt_21204"	"9588"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21204"
"evt_21205"	"9588"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21205"
"evt_21206"	"9589"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21206"
"evt_21207"	"9589"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21207"
"evt_21208"	"9590"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21208"
"evt_21209"	"9591"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21209"
"evt_21210"	"9592"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21210"
"evt_21211"	"9593"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21211"
"evt_21212"	"9594"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21212"
"evt_21213"	"9595"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21213"
"evt_21214"	"9596"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21214"
"evt_21215"	"9597"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21215"
"evt_21216"	"9598"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21216"
"evt_21217"	"9598"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21217"
"evt_21218"	"9599"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21218"
"evt_21219"	"9600"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21219"
"evt_21220"	"9600"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21220"
"evt_21221"	"9600"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21221"
"evt_21222"	"9601"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21222"
"evt_21223"	"9602"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21223"
"evt_21224"	"9603"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21224"
"evt_21225"	"9604"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21225"
"evt_21226"	"9604"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21226"
"evt_21227"	"9605"	"preys on"	"http://purl.obolibrary.org/obo/RO_0002439"	"obj_21227"
