eventID	subjectOrganismID	interactionType	interactionTypeID	objectOrganismID
E359	S358	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O358
E360	S359	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O359
E361	S360	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O360
E362	S361	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O361
E363	S362	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O362
E364	S363	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O363
E365	S364	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O364
E366	S365	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O365
E367	S366	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O366
E368	S367	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O367
E369	S368	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O368
E370	S369	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O369
E371	S370	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O370
E372	S371	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O371
E373	S372	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O372
E374	S373	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O373
E375	S374	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O374
E376	S375	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O375
E377	S376	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O376
E378	S377	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O377
E379	S378	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O378
E380	S379	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O379
E381	S380	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O380
E382	S381	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O381
E383	S382	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O382
E384	S383	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O383
E385	S384	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O384
E386	S385	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O385
E387	S386	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O386
E388	S387	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O387
E389	S388	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O388
E390	S389	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O389
E391	S390	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O390
E392	S391	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O391
E393	S392	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O392
E394	S393	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O393
E395	S394	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O394
E396	S395	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O395
E397	S396	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O396
E398	S397	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O397
E399	S398	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O398
E400	S399	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O399
E401	S400	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O400
E402	S401	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O401
E403	S402	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O402
E404	S403	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O403
E405	S404	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O404
E406	S405	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O405
E407	S406	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O406
E408	S407	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O407
E409	S408	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O408
E410	S409	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O409
E411	S410	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O410
E412	S411	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O411
E413	S412	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O412
E414	S413	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O413
E415	S414	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O414
E416	S415	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O415
E417	S416	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O416
E418	S417	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O417
E419	S418	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O418
E420	S419	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O419
E421	S420	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O420
E422	S421	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O421
E423	S422	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O422
E424	S423	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O423
E425	S424	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O424
E426	S425	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O425
E427	S426	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O426
E428	S427	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O427
E429	S428	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O428
E430	S429	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O429
E431	S430	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O430
E432	S431	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O431
E433	S432	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O432
E434	S433	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O433
E435	S434	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O434
E436	S435	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O435
E437	S436	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O436
E438	S437	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O437
E439	S438	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O438
E440	S439	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O439
E441	S440	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O440
E442	S441	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O441
E443	S442	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O442
E444	S443	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O443
E445	S444	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O444
E446	S445	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O445
E447	S446	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O446
E448	S447	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O447
E449	S448	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O448
E450	S449	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O449
E451	S450	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O450
E452	S451	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O451
E453	S452	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O452
E454	S453	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O453
E455	S454	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O454
E456	S455	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O455
E457	S456	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O456
E458	S457	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O457
E459	S458	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O458
E460	S459	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O459
E461	S460	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O460
E462	S461	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O461
E463	S462	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O462
E464	S463	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O463
E465	S464	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O464
E466	S465	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O465
E467	S466	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O466
E468	S467	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O467
E469	S468	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O468
E470	S469	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O469
E471	S470	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O470
E472	S471	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O471
E473	S472	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O472
E474	S473	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O473
E475	S474	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O474
E476	S475	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O475
E477	S476	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O476
E478	S477	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O477
E479	S478	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O478
E480	S479	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O479
E481	S480	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O480
E482	S481	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O481
E483	S482	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O482
E484	S483	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O483
E485	S484	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O484
E486	S485	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O485
E487	S486	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O486
E488	S487	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O487
E489	S488	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O488
E490	S489	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O489
E491	S490	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O490
E492	S491	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O491
E493	S492	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O492
E494	S493	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O493
E495	S494	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O494
E496	S495	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O495
E497	S496	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O496
E498	S497	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O497
E499	S498	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O498
E500	S499	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O499
E501	S500	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O500
E502	S501	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O501
E503	S502	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O502
E504	S503	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O503
E505	S504	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O504
E506	S505	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O505
E507	S506	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O506
E508	S507	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O507
E509	S508	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O508
E510	S509	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O509
E511	S510	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O510
E512	S511	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O511
E513	S512	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O512
E514	S513	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O513
E515	S514	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O514
E516	S515	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O515
E517	S516	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O516
E518	S517	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O517
E519	S518	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O518
E520	S519	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O519
E521	S520	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O520
E522	S521	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O521
E523	S522	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O522
E524	S523	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O523
E525	S524	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O524
E526	S525	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O525
E527	S526	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O526
E528	S527	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O527
E529	S528	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O528
E530	S529	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O529
E531	S530	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O530
E532	S531	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O531
E533	S532	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O532
E534	S533	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O533
E535	S534	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O534
E536	S535	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O535
E537	S536	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O536
E538	S537	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O537
E539	S538	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O538
E540	S539	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O539
E541	S540	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O540
E542	S541	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O541
E543	S542	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O542
E544	S543	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O543
E545	S544	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O544
E546	S545	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O545
E547	S546	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O546
E548	S547	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O547
E549	S548	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O548
E550	S549	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O549
E551	S550	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O550
E552	S551	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O551
E553	S552	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O552
E554	S553	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O553
E555	S554	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O554
E556	S555	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O555
E557	S556	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O556
E558	S557	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O557
E559	S558	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O558
E560	S559	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O559
E561	S560	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O560
E562	S561	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O561
E563	S562	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O562
E564	S563	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O563
E565	S564	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O564
E566	S565	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O565
E567	S566	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O566
E568	S567	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O567
E569	S568	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O568
E570	S569	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O569
E571	S570	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O570
E572	S571	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O571
E573	S572	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O572
E574	S573	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O573
E575	S574	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O574
E576	S575	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O575
E577	S576	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O576
E578	S577	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O577
E579	S578	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O578
E580	S579	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O579
E581	S580	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O580
E582	S581	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O581
E583	S582	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O582
E584	S583	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O583
E585	S584	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O584
E586	S585	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O585
E587	S586	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O586
E588	S587	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O587
E589	S588	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O588
E590	S589	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O589
E591	S590	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O590
E592	S591	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O591
E593	S592	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O592
E594	S593	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O593
E595	S594	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O594
E596	S595	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O595
E597	S596	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O596
E598	S597	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O597
E599	S598	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O598
E600	S599	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O599
E601	S600	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O600
E602	S601	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O601
E603	S602	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O602
E604	S603	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O603
E605	S604	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O604
E606	S605	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O605
E607	S606	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O606
E608	S607	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O607
E609	S608	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O608
E610	S609	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O609
E611	S610	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O610
E612	S611	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O611
E613	S612	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O612
E614	S613	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O613
E615	S614	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O614
E616	S615	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O615
E617	S616	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O616
E618	S617	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O617
E619	S618	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O618
E620	S619	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O619
E621	S620	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O620
E622	S621	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O621
E623	S622	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O622
E624	S623	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O623
E625	S624	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O624
E626	S625	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O625
E627	S626	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O626
E628	S627	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O627
E629	S628	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O628
E630	S629	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O629
E631	S630	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O630
E632	S631	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O631
E633	S632	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O632
E634	S633	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O633
E635	S634	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O634
E636	S635	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O635
E637	S636	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O636
E638	S637	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O637
E639	S638	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O638
E640	S639	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O639
E641	S640	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O640
E642	S641	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O641
E643	S642	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O642
E644	S643	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O643
E645	S644	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O644
E646	S645	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O645
E647	S646	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O646
E648	S647	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O647
E649	S648	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O648
E650	S649	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O649
E651	S650	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O650
E652	S651	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O651
E653	S652	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O652
E654	S653	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O653
E655	S654	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O654
E656	S655	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O655
E657	S656	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O656
E658	S657	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O657
E659	S658	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O658
E660	S659	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O659
E661	S660	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O660
E662	S661	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O661
E663	S662	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O662
E664	S663	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O663
E665	S664	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O664
E666	S665	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O665
E667	S666	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O666
E668	S667	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O667
E669	S668	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O668
E670	S669	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O669
E671	S670	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O670
E672	S671	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O671
E673	S672	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O672
E674	S673	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O673
E675	S674	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O674
E676	S675	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O675
E677	S676	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O676
E678	S677	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O677
E679	S678	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O678
E680	S679	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O679
E681	S680	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O680
E682	S681	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O681
E683	S682	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O682
E684	S683	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O683
E685	S684	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O684
E686	S685	visited flowers of	http://purl.obolibrary.org/obo/RO_0002622	O685
