location_id,parent_location_id,higher_geography_id,higher_geography,continent,water_body,island_group,island,country,country_code,state_province,county,municipality,locality,minimum_elevation_in_meters,maximum_elevation_in_meters,minimum_distance_above_surface_in_meters,maximum_distance_above_surface_in_meters,minimum_depth_in_meters,maximum_depth_in_meters,vertical_datum,location_according_to,location_remarks,decimal_latitude,decimal_longitude,geodetic_datum,coordinate_uncertainty_in_meters,coordinate_precision,point_radius_spatial_fit,footprint_wkt,footprint_srs,footprint_spatial_fit,georeferenced_by,georeferenced_date,georeference_protocol,georeference_sources,georeference_remarks,preferred_spatial_representation
528d6177c6b2e320d5c385f235b1c7aa1d0dfcd1,,,,,,,,Guatemala,GT,Huehuetenango,,San Antonio Huista,Miralvalle,1127.0,,,,,,,,,15.6679,91.9552,EPSG:4326,,,,,,,,,,,,
a6f58ab767af8c353668d1acdb9eae225cdaf123,,,,,,,,México,MX,Chiapas,,La Trinitaria,Ejido Cuauhtémoc,1451.0,,,,,,,,,16.1117,91.62929,EPSG:4326,,,,,,,,,,,,
20f08eb3c0f6f3f8d36bfcced80ac33b614604a5,,,,,,,,México,MX,Chiapas,,Mazatán,La Gloria,15.0,,,,,,,,,14.8455,92.4658,EPSG:4326,,,,,,,,,,,,
7bf320ca4fb128bcbcb104f9fa47517f4dbbe3b5,,,,,,,,México,MX,Oaxaca,,Santa María Tonameca,San-Agustinillo Carretera,19.0,,,,,,,,,15.6668,96.54062,EPSG:4326,,,,,,,,,,,,
1c10c344dc6e71ad09ff631c27964a95a3dc7c53,,,,,,,,México,MX,Chiapas,,Unión Juárez,Unión Juárez,1310.0,,,,,,,,,15.0618,92.08,EPSG:4326,,,,,,,,,,,,
ff8d6ffe8998666dfdebdcddf4497e096fdf46de,,,,,,,,México,MX,Chiapas,,Chiapa de Corzo,Autopista a Chiapa de Corzo,575.0,,,,,,,,,16.748,92.9747,EPSG:4326,,,,,,,,,,,,
1210a5bac07073f97913e506072079cf9f153dbf,,,,,,,,México,MX,Puebla,,Atzitzintla,Texmalaquilla,3558.0,,,,,,,,,18.96952,97.28791,EPSG:4326,,,,,,,,,,,,
75e3679a9633e675f39c04b255838378e1615ccd,,,,,,,,México,MX,Chiapas,,Huixtán,Carretera a Chanal,2327.0,,,,,,,,,16.6386,92.3973,EPSG:4326,,,,,,,,,,,,
cd5f9031608d7ae02f717194f1bbfe9de50b9002,,,,,,,,México,MX,Chiapas,,Huixtán,Carretera a Chanal,2087.0,,,,,,,,,16.6369,92.3314,EPSG:4326,,,,,,,,,,,,
3dd92bd1674663509a29f06d103e602af2b058f1,,,,,,,,México,MX,Chiapas,,Ocozocoautla de Espinosa,Veinte casas,985.0,,,,,,,,,16.9785,93.54453,EPSG:4326,,,,,,,,,,,,
79f8e6ba8a3ba00ac938b3057dc73510136162e9,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,ALBARRADA,2128.0,,,,,,,,,16.7102,92.6263,EPSG:4326,,,,,,,,,,,,
efeccc16269b56807912df646e60c809370d4263,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,ESQUIPULAS,2174.0,,,,,,,,,16.7506,92.666,EPSG:4326,,,,,,,,,,,,
8ec23f5847abca61b1cdd4b9c0a40de6990a4372,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,BCIDECI,2171.0,,,,,,,,,16.7613,92.6703,EPSG:4326,,,,,,,,,,,,
63a7ceb5af257078009c9398cc842c4b164d6ba4,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,BCANASTA,2138.0,,,,,,,,,16.7339,92.6175,EPSG:4326,,,,,,,,,,,,
5b2898220ff8e9d32e26cae6f79e1144e52df30b,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,HCONALEP,2127.0,,,,,,,,,16.7142,92.6218,EPSG:4326,,,,,,,,,,,,
0c62cf3d1bf113881d5b341888aab2d9de202992,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,CLARISAS,2129.0,,,,,,,,,16.7331,92.6259,EPSG:4326,,,,,,,,,,,,
7d34a1774a05cdfa32c6ad096bae92b5f7d566d2,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,BEXP,2125.0,,,,,,,,,16.713,92.6532,EPSG:4326,,,,,,,,,,,,
275f389d05ad092c0f884387ccecf03c8614aa99,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,BUNICH,2147.0,,,,,,,,,16.7136,92.6084,EPSG:4326,,,,,,,,,,,,
2a7aa2cecd75195fbf1590efd4fd30e10d61d832,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,TONO,2168.0,,,,,,,,,16.7424,92.6235,EPSG:4326,,,,,,,,,,,,
6ee2c01a3196c08ffa573db56bcb4d70122eb45d,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,BCERRITO,2151.0,,,,,,,,,16.7319,92.6475,EPSG:4326,,,,,,,,,,,,
5c2229620023d4cb2e1e5e6c00a62c8905b62a0a,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,KEES,2168.0,,,,,,,,,16.7479,92.6428,EPSG:4326,,,,,,,,,,,,
c328e86e0452fd9e5e5954b2c0cdf3c3b3f49884,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,BEST,2174.0,,,,,,,,,16.733,92.626,EPSG:4326,,,,,,,,,,,,
7ec924f641e502288eb8c22905c3c31d1513dc26,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,LYLY,2166.0,,,,,,,,,16.7407,92.6277,EPSG:4326,,,,,,,,,,,,
33670f3a593248ec0d782022297eb669c2517895,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,BH,2136.0,,,,,,,,,16.7193,92.6589,EPSG:4326,,,,,,,,,,,,
d66ec551ad2e7c7a88efbf44c5b68b555abd5457,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,ECOSUR,2133.0,,,,,,,,,16.7063,92.6157,EPSG:4326,,,,,,,,,,,,
fe4fc17e8a3ad046e1e14ab62ebcac78db5cf3ae,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,CASAPAN,2144.0,,,,,,,,,16.7374,92.6337,EPSG:4326,,,,,,,,,,,,
a63a78d0e139cea19d5eaf34ab1bc13c66f1df0c,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,CARME,2174.0,,,,,,,,,16.7276,92.6401,EPSG:4326,,,,,,,,,,,,
a590be0a7ae785bc32675ca55ea728024e91c45f,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,BREYES,2161.0,,,,,,,,,16.7062,92.6069,EPSG:4326,,,,,,,,,,,,
8430d5e81de472210623a36258df159a8dc5758c,,,,,,,,México,MX,Chiapas,,Frontera Comalapa,tecnologico,681.0,,,,,,,,,15.63791,92.13083,EPSG:4326,,,,,,,,,,,,
54a7956c8bbb6f32390988cb23473c5840fa958b,,,,,,,,México,MX,Chiapas,,Frontera Comalapa,Sabinada,658.0,,,,,,,,,15.69929,92.15029,EPSG:4326,,,,,,,,,,,,
ecc6c85d8b17b3462d13db4f2f0586201172ece0,,,,,,,,México,MX,Chiapas,,Frontera Comalapa,Ninos heroes,675.0,,,,,,,,,15.63915,92.13881,EPSG:4326,,,,,,,,,,,,
11b6d51efae8594b4c651e361cbb044617b3bafd,,,,,,,,México,MX,Chiapas,,Frontera Comalapa,Huixnayal,683.0,,,,,,,,,15.63684,92.11624,EPSG:4326,,,,,,,,,,,,
b88810a1a0aa9e5b2001800d45862c08aac5f634,,,,,,,,México,MX,Chiapas,,Frontera Comalapa,RPalma,652.0,,,,,,,,,15.69795,92.15615,EPSG:4326,,,,,,,,,,,,
412772bdd02aba352b07106d5463a5e728de9f6b,,,,,,,,México,MX,Chiapas,,Frontera Comalapa,C.Daniel,647.0,,,,,,,,,15.7002,92.15752,EPSG:4326,,,,,,,,,,,,
c70b0b8af44efe666a8e392c171bc431137d1e77,,,,,,,,México,MX,Chiapas,,Chiapa de Corzo,autopista en limite con el Mpo de Zinacantan,1260.0,,,,,,,,,16.70076,92.86656,EPSG:4326,,,,,,,,,,,,
69452dd9d4afffca06fae22849bd048409c0190a,,,,,,,,México,MX,Chiapas,,Bochil,La Yerbabuena,1653.0,,,,,,,,,16.91784,92.91729,EPSG:4326,,,,,,,,,,,,
20a362aaa1a8bd284d1088c00f61572817d21db4,,,,,,,,México,MX,Chiapas,,Villa Corzo,Carretera a Ejido Sierra Morena,796.0,,,,,,,,,16.16865,93.50988,EPSG:4326,,,,,,,,,,,,
ec863083d69d22f58fbb34067969089633e7256e,,,,,,,,México,MX,Chiapas,,Tonalá,Ejido Sierra Morena,1331.0,,,,,,,,,16.1527,93.6091,EPSG:4326,,,,,,,,,,,,
f0e30fcea0b9762a2a18be0551753c11c7819a77,,,,,,,,México,MX,Chiapas,,Socoltenango,,723.0,,,,,,,,,16.15206,92.38493,EPSG:4326,,,,,,,,,,,,
e90d2edb205e6508e503a74b503b966a8329a485,,,,,,,,México,MX,Chiapas,,Socoltenango,,732.0,,,,,,,,,16.13092,92.40914,EPSG:4326,,,,,,,,,,,,
9521fcd86c8bc87cd9f8ca1e54d20a91f0f9ddfe,,,,,,,,México,MX,Chiapas,,Socoltenango,,581.0,,,,,,,,,16.10118,92.44592,EPSG:4326,,,,,,,,,,,,
a0ecef6ceb7c2fd74e3df25d989ee7effa2855b1,,,,,,,,México,MX,Chiapas,,Socoltenango,,741.0,,,,,,,,,16.22243,92.35469,EPSG:4326,,,,,,,,,,,,
038236faa0431831a54a51c9558406039de2b579,,,,,,,,México,MX,Chiapas,,Las Rosas (Villa),,1710.0,,,,,,,,,16.43619,92.40099,EPSG:4326,,,,,,,,,,,,
6f27b722f50d29e50621917cf91f8cf0eeec56d7,,,,,,,,México,MX,Chiapas,,Tzimol,Reforma agraria II,617.0,,,,,,,,,16.1479,92.31876,EPSG:4326,,,,,,,,,,,,
bae3f523b2c178188a71e1b0fa523d9935b52183,,,,,,,,México,MX,Chiapas,,Las Rosas (Villa),,1291.0,,,,,,,,,16.34328,92.38043,EPSG:4326,,,,,,,,,,,,
0e1bdae3931dac2598c3876947bba050c5245a98,,,,,,,,México,MX,Oaxaca,,San Miguel Amatlán,al Este del Pueblo,3167.0,,,,,,,,,17.12846,96.44551,EPSG:4326,,,,,,,,,,,,
d5039197e013bb3e752673cdf4e69d072cd30c01,,,,,,,,México,MX,Chiapas,,Tecpatan,carr. de Autopista 145D a Tecpetan,252.0,,,,,,,,,17.1867,93.5274,EPSG:4326,,,,,,,,,,,,
6a55672d848d523bf4696ce8e96aa752f47099f5,,,,,,,,México,MX,Chiapas,,San Lucas,,972.0,,,,,,,,,16.60998,92.68538,EPSG:4326,,,,,,,,,,,,
3a8b5aedc5cd4d2a18c3fd65fe76c3059b0f1872,,,,,,,,México,MX,Chiapas,,San Lucas,,753.0,,,,,,,,,16.60415,92.69944,EPSG:4326,,,,,,,,,,,,
041b6c5d8ee090a41e377dd33ec8ca26f4796d23,,,,,,,,México,MX,Chiapas,,Chiapilla,Carr. a San Lucas,495.0,,,,,,,,,16.58474,92.71923,EPSG:4326,,,,,,,,,,,,
05157e1b73415910cbff5a4698aa964908cb34c0,,,,,,,,México,MX,Chiapas,,San Lucas,carr. San Lucas a Chiapilla,595.0,,,,,,,,,16.6077,92.72165,EPSG:4326,,,,,,,,,,,,
b2019bcd0c8b283a0fd3b50c957552572e7c8716,,,,,,,,México,MX,Chiapas,,La Trinitaria,"Carr.190, camino a Los Manguitos",905.0,,,,,,,,,16.03018,92.02205,EPSG:4326,,,,,,,,,,,,
6cbe7ac8d4248d5e45d4984d6ff57e45a66522fa,,,,,,,,México,MX,Chiapas,,La Trinitaria,Angel Albino Corzo,1072.0,,,,,,,,,16.05073,91.91535,EPSG:4326,,,,,,,,,,,,
955b90df9368ae56cd586feb4ee3f7d3bb7f0119,,,,,,,,México,MX,Chiapas,,La Trinitaria,autopista a la Frontera,612.0,,,,,,,,,15.87867,91.9964,EPSG:4326,,,,,,,,,,,,
77b7b6617c2a193db777e4da7d708606984525da,,,,,,,,México,MX,Chiapas,,La Trinitaria,Nuevo Zapolito (?)-Terraceria entre Carr.190 y Carr.226,737.0,,,,,,,,,16.03241,92.08958,EPSG:4326,,,,,,,,,,,,
85380aaf36b1354684275caa0c84cc9fa6e4e606,,,,,,,,México,MX,Chiapas,,Tzimol,Sur del Cruz con Carr.226,784.0,,,,,,,,,16.11908,92.20726,EPSG:4326,,,,,,,,,,,,
6b7728838f51a60dd7b910710686b9ab71db37ee,,,,,,,,México,MX,Chiapas,,Tzimol,carr. 226 a Tzimol,924.0,,,,,,,,,16.11546,92.19632,EPSG:4326,,,,,,,,,,,,
6c7b43ea0851263ebbc9cc5306b2c401ff984148,,,,,,,,México,MX,Chiapas,,Chiapa de Corzo,Julian Grajales,460.0,,,,,,,,,16.487,92.97316,EPSG:4326,,,,,,,,,,,,
80fcf08172087b1486e7e7b97aab122c04815d17,,,,,,,,México,MX,Chiapas,,Chiapa de Corzo,Julian Grajales,449.0,,,,,,,,,16.48989,93.0,EPSG:4326,,,,,,,,,,,,
b2619a2e8214ce11011cc08ba21f354163ef1b11,,,,,,,,México,MX,Chiapas,,Chiapa de Corzo,,700.0,,,,,,,,,16.41729,92.90731,EPSG:4326,,,,,,,,,,,,
ce02e46b1dec90b13fa4d9f210dd347163b65ef1,,,,,,,,México,MX,Chiapas,,Villa Corzo,El Parral,770.0,,,,,,,,,16.3665,93.04094,EPSG:4326,,,,,,,,,,,,
0e2f3276fcf47d92e04bbc63dc156ae3c77afe4e,,,,,,,,México,MX,Chiapas,,Villa Corzo,camino a la presa,660.0,,,,,,,,,16.35593,92.9626,EPSG:4326,,,,,,,,,,,,
79457de547520ce2387fdba215c73790ba5f03d0,,,,,,,,México,MX,Chiapas,,Villa Corzo,El Parral,656.0,,,,,,,,,16.36388,93.00394,EPSG:4326,,,,,,,,,,,,
5f1a267860045115347e655060fa4dde53101455,,,,,,,,México,MX,Chiapas,,Villa Corzo,"El Parral, camino Oeste a Villaflores",981.0,,,,,,,,,16.36631,93.0675,EPSG:4326,,,,,,,,,,,,
52d47fe0aa0b8c7188fb8a188cc72369dd5990a3,,,,,,,,México,MX,Chiapas,,Villaflores,,531.0,,,,,,,,,16.28806,93.19163,EPSG:4326,,,,,,,,,,,,
d3fcedd94a391bc8b617755432176cd8d73b24db,,,,,,,,México,MX,Chiapas,,Ángel Albino Corzo,San Nicolas,1236.0,,,,,,,,,15.73103,92.58577,EPSG:4326,,,,,,,,,,,,
0dedcbe8fa2753c35584790bd8290b33c7c725f8,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,Corazon de Maria,2362.0,,,,,,,,,16.7148,92.55912,EPSG:4326,,,,,,,,,,,,
dc353a5b2d6a13cb15c44e7cf765b6ff88bbd466,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,Mazatan,1755.0,,,,,,,,,16.6608,92.67874,EPSG:4326,,,,,,,,,,,,
07d4e158ca4717e93ad356a8c8445ff009ed5dc5,,,,,,,,México,MX,Puebla,,Huehuetlán el Grande,PataLeon,1445.0,,,,,,,,,18.76192,98.17253,EPSG:4326,,,,,,,,,,,,
17bb26e83268579fc501467d4a42e0767830c7bb,,,,,,,,México,MX,Puebla,,Huehuetlán el Grande,La Colonia,1640.0,,,,,,,,,18.77071,98.19099,EPSG:4326,,,,,,,,,,,,
cb439e483bf5431d1e9296c3c58a74bb2b28c859,,,,,,,,México,MX,Puebla,,Huehuetlán el Grande,Bienes comunales,1345.0,,,,,,,,,18.75558,98.17335,EPSG:4326,,,,,,,,,,,,
c9c94caabd810e3bee427cfe5ca2470b24411f09,,,,,,,,México,MX,Nuevo León,,Allende,Cam Raices,460.0,,,,,,,,,25.2525,100.03555,EPSG:4326,,,,,,,,,,,,
3f917830d4c1bd798c0049282c0f6eeb8425567f,,,,,,,,México,MX,Nuevo León,,Lampazo de naranjo,,324.0,,,,,,,,,27.02446,100.50801,EPSG:4326,,,,,,,,,,,,
efdc4989d9c7d51ddec66190cf95cffc5d705b1b,,,,,,,,México,MX,Chiapas,,Ocozocoautla de Espinosa,Finca el Carinto,857.0,,,,,,,,,16.83907,93.44034,EPSG:4326,,,,,,,,,,,,
1570aae09ea208670589219ca2edac309998c744,,,,,,,,México,MX,Chiapas,,Ocozocoautla de Espinosa,,887.0,,,,,,,,,16.8345,93.45762,EPSG:4326,,,,,,,,,,,,
